tx	gene_id	MCIC_FC_2024_111	MCIC_FD_2024_105	MCIC_FD_2024_204	MCIC_MD_2024_109	MCIC_MD_2024_113	MCIC_MD_2024_116
gnl|WGS:JAKSZP|L0F63_003780-T1_mrna	L0F63_003780	413.687	412.513	416.612	413.119	410.135	406.619
gnl|WGS:JAKSZP|L0F63_003797-T1_mrna	L0F63_003797	983.668	982.478	986.583	983.096	980.099	976.527
unassigned_transcript_82	L0F63_003798	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_003825-T1_mrna	L0F63_003825	1067.668	1066.478	1070.583	1067.096	1064.099	1060.527
unassigned_transcript_83	L0F63_003826	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_84	L0F63_003854	8.899	8.691	8.807	8.856	8.874	9.059
gnl|WGS:JAKSZP|L0F63_003876-T1_mrna	L0F63_003876	560.67	559.486	563.589	560.096	557.103	553.534
gnl|WGS:JAKSZP|L0F63_003877-T1_mrna	L0F63_003877	2108.668	2107.478	2111.583	2108.096	2105.099	2101.527
gnl|WGS:JAKSZP|L0F63_003889-T1_mrna	L0F63_003889	314.844	313.668	317.718	314.305	311.347	308.033
unassigned_transcript_85	L0F63_003890	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_003896-T1_mrna	L0F63_003896	1139.668	1138.478	1142.583	1139.096	1136.099	1132.527
gnl|WGS:JAKSZP|L0F63_003926-T1_mrna	L0F63_003926	1253.668	1252.478	1256.583	1253.096	1250.099	1246.527
unassigned_transcript_86	L0F63_003932	8.899	8.691	8.807	8.856	8.874	9.059
gnl|WGS:JAKSZP|L0F63_003933-T1_mrna	L0F63_003933	282.007	280.851	284.872	281.476	278.549	275.377
gnl|WGS:JAKSZP|L0F63_003938-T1_mrna	L0F63_003938	598.669	597.484	601.589	598.096	595.103	591.529
gnl|WGS:JAKSZP|L0F63_003947-T1_mrna	L0F63_003947	47.495	47.391	48.72	47.523	46.699	46.377
gnl|WGS:JAKSZP|L0F63_003948-T1_mrna	L0F63_003948	1013.668	1012.478	1016.583	1013.096	1010.099	1006.527
gnl|WGS:JAKSZP|L0F63_003949-T1_mrna	L0F63_003949	485.675	484.491	488.591	485.103	482.109	478.555
unassigned_transcript_87	L0F63_003963	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_003991-T1_mrna	L0F63_003991	1859.668	1858.478	1862.583	1859.096	1856.099	1852.527
gnl|WGS:JAKSZP|L0F63_004002-T1_mrna	L0F63_004002	3272.668	3271.478	3275.583	3272.096	3269.099	3265.527
gnl|WGS:JAKSZP|L0F63_004023-T1_mrna	L0F63_004023	147.953	147.164	150.439	147.657	145.266	143.327
unassigned_transcript_88	L0F63_004047	8.899	8.691	8.807	8.856	8.874	9.059
gnl|WGS:JAKSZP|L0F63_004048-T1_mrna	L0F63_004048	1736.668	1735.478	1739.583	1736.096	1733.099	1729.527
gnl|WGS:JAKSZP|L0F63_004055-T1_mrna	L0F63_004055	539.673	538.489	542.59	539.096	536.103	532.537
gnl|WGS:JAKSZP|L0F63_004061-T1_mrna	L0F63_004061	1031.668	1030.478	1034.583	1031.096	1028.099	1024.527
unassigned_transcript_89	L0F63_004071	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_004087-T1_mrna	L0F63_004087	1294.668	1293.478	1297.583	1294.096	1291.099	1287.527
gnl|WGS:JAKSZP|L0F63_004092-T1_mrna	L0F63_004092	110.937	110.375	113.046	110.846	108.755	107.409
gnl|WGS:JAKSZP|L0F63_004098-T1_mrna	L0F63_004098	1124.668	1123.478	1127.583	1124.096	1121.099	1117.527
unassigned_transcript_90	L0F63_004108	8.313	7.904	8.117	8.291	8.147	8.492
unassigned_transcript_91	L0F63_004123	8.222	7.716	8.055	8.108	7.949	8.389
gnl|WGS:JAKSZP|L0F63_004134-T1_mrna	L0F63_004134	1991.668	1990.478	1994.583	1991.096	1988.099	1984.527
gnl|WGS:JAKSZP|L0F63_004143-T1_mrna	L0F63_004143	2300.668	2299.478	2303.583	2300.096	2297.099	2293.527
unassigned_transcript_92	L0F63_004144	8.313	7.904	8.117	8.291	8.147	8.492
unassigned_transcript_93	L0F63_004175	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_004176-T1_mrna	L0F63_004176	2324.668	2323.478	2327.583	2324.096	2321.099	2317.527
gnl|WGS:JAKSZP|L0F63_004186-T1_mrna	L0F63_004186	1031.668	1030.478	1034.583	1031.096	1028.099	1024.527
gnl|WGS:JAKSZP|L0F63_004187-T1_mrna	L0F63_004187	261.183	260.054	264.015	260.642	257.765	254.679
gnl|WGS:JAKSZP|L0F63_004188-T1_mrna	L0F63_004188	87.23	86.862	89.021	87.28	85.423	84.394
unassigned_transcript_94	L0F63_004234	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_004252-T1_mrna	L0F63_004252	1349.668	1348.478	1352.583	1349.096	1346.099	1342.527
unassigned_transcript_95	L0F63_004257	8.313	7.904	8.117	8.291	8.147	8.492
gnl|WGS:JAKSZP|L0F63_004258-T1_mrna	L0F63_004258	337.764	336.605	340.67	337.232	334.258	330.883
gnl|WGS:JAKSZP|L0F63_004298-T1_mrna	L0F63_004298	147.953	147.164	150.439	147.657	145.266	143.327
gnl|WGS:JAKSZP|L0F63_004299-T1_mrna	L0F63_004299	99.721	99.273	101.707	99.719	97.738	96.559
unassigned_transcript_96	L0F63_004318	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_004355-T1_mrna	L0F63_004355	182.944	181.995	185.558	182.501	179.915	177.505
unassigned_transcript_97	L0F63_004370	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_004371-T1_mrna	L0F63_004371	3056.668	3055.478	3059.583	3056.096	3053.099	3049.527
unassigned_transcript_98	L0F63_004394	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_004395-T1_mrna	L0F63_004395	53.68	53.513	54.96	53.729	52.649	52.228
gnl|WGS:JAKSZP|L0F63_004396-T1_mrna	L0F63_004396	177.194	176.273	179.766	176.766	174.234	171.856
gnl|WGS:JAKSZP|L0F63_004410-T1_mrna	L0F63_004410	523.673	522.49	526.59	523.096	520.104	516.542
unassigned_transcript_99	L0F63_004422	8.313	7.904	8.117	8.291	8.147	8.492
gnl|WGS:JAKSZP|L0F63_004429-T1_mrna	L0F63_004429	1088.668	1087.478	1091.583	1088.096	1085.099	1081.527
gnl|WGS:JAKSZP|L0F63_004452-T1_mrna	L0F63_004452	176.241	175.316	178.807	175.814	173.288	170.921
gnl|WGS:JAKSZP|L0F63_004453-T1_mrna	L0F63_004453	1349.668	1348.478	1352.583	1349.096	1346.099	1342.527
gnl|WGS:JAKSZP|L0F63_004460-T1_mrna	L0F63_004460	1484.668	1483.478	1487.583	1484.096	1481.099	1477.527
gnl|WGS:JAKSZP|L0F63_004482-T1_mrna	L0F63_004482	1727.668	1726.478	1730.583	1727.096	1724.099	1720.527
unassigned_transcript_100	L0F63_004514	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_101	L0F63_004515	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_004527-T1_mrna	L0F63_004527	125.137	124.45	127.359	124.945	122.711	121.145
gnl|WGS:JAKSZP|L0F63_004528-T1_mrna	L0F63_004528	1067.668	1066.478	1070.583	1067.096	1064.099	1060.527
unassigned_transcript_102	L0F63_004539	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_004561-T1_mrna	L0F63_004561	255.248	254.122	258.067	254.702	251.848	248.789
unassigned_transcript_103	L0F63_004568	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_004585-T1_mrna	L0F63_004585	734.669	733.478	737.585	734.096	731.099	727.527
gnl|WGS:JAKSZP|L0F63_004597-T1_mrna	L0F63_004597	273.07	271.922	275.931	272.547	269.631	266.494
unassigned_transcript_104	L0F63_004612	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_004613-T1_mrna	L0F63_004613	1355.668	1354.478	1358.583	1355.096	1352.099	1348.527
gnl|WGS:JAKSZP|L0F63_004619-T1_mrna	L0F63_004619	1715.668	1714.478	1718.583	1715.096	1712.099	1708.527
unassigned_transcript_105	L0F63_004646	8.313	7.904	8.117	8.291	8.147	8.492
gnl|WGS:JAKSZP|L0F63_004657-T1_mrna	L0F63_004657	620.669	619.48	623.589	620.096	617.103	613.528
unassigned_transcript_106	L0F63_004672	8.899	8.691	8.807	8.856	8.874	9.059
unassigned_transcript_107	L0F63_004702	9.68	9.592	9.534	9.51	9.63	9.655
gnl|WGS:JAKSZP|L0F63_004715-T1_mrna	L0F63_004715	273.07	271.922	275.931	272.547	269.631	266.494
gnl|WGS:JAKSZP|L0F63_004740-T1_mrna	L0F63_004740	1556.668	1555.478	1559.583	1556.096	1553.099	1549.527
gnl|WGS:JAKSZP|L0F63_004752-T1_mrna	L0F63_004752	196.434	195.442	199.108	195.979	193.326	190.75
gnl|WGS:JAKSZP|L0F63_004753-T1_mrna	L0F63_004753	1994.668	1993.478	1997.583	1994.096	1991.099	1987.527
gnl|WGS:JAKSZP|L0F63_004759-T1_mrna	L0F63_004759	629.669	628.48	632.586	629.096	626.102	622.528
gnl|WGS:JAKSZP|L0F63_004772-T1_mrna	L0F63_004772	824.669	823.478	827.583	824.096	821.099	817.527
gnl|WGS:JAKSZP|L0F63_004781-T1_mrna	L0F63_004781	1203.668	1202.478	1206.583	1203.096	1200.099	1196.527
gnl|WGS:JAKSZP|L0F63_004806-T1_mrna	L0F63_004806	605.669	604.484	608.589	605.096	602.103	598.529
gnl|WGS:JAKSZP|L0F63_004807-T1_mrna	L0F63_004807	733.669	732.478	736.585	733.096	730.099	726.527
gnl|WGS:JAKSZP|L0F63_004838-T1_mrna	L0F63_004838	1316.668	1315.478	1319.583	1316.096	1313.099	1309.527
gnl|WGS:JAKSZP|L0F63_004839-T1_mrna	L0F63_004839	282.007	280.851	284.872	281.476	278.549	275.377
unassigned_transcript_108	L0F63_004923	8.425	8.064	8.197	8.416	8.327	8.578
unassigned_transcript_109	L0F63_004931	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_004943-T1_mrna	L0F63_004943	1058.668	1057.478	1061.583	1058.096	1055.099	1051.527
gnl|WGS:JAKSZP|L0F63_004949-T1_mrna	L0F63_004949	168.624	167.716	171.173	168.229	165.743	163.457
gnl|WGS:JAKSZP|L0F63_004950-T1_mrna	L0F63_004950	3617.668	3616.478	3620.583	3617.096	3614.099	3610.527
gnl|WGS:JAKSZP|L0F63_004951-T1_mrna	L0F63_004951	443.678	442.5	446.598	443.11	440.118	436.584
gnl|WGS:JAKSZP|L0F63_004952-T1_mrna	L0F63_004952	1496.668	1495.478	1499.583	1496.096	1493.099	1489.527
gnl|WGS:JAKSZP|L0F63_004953-T1_mrna	L0F63_004953	314.844	313.668	317.718	314.305	311.347	308.033
gnl|WGS:JAKSZP|L0F63_004954-T1_mrna	L0F63_004954	187.748	186.776	190.388	187.295	184.691	182.207
gnl|WGS:JAKSZP|L0F63_004955-T1_mrna	L0F63_004955	645.669	644.478	648.585	645.096	642.102	638.528
unassigned_transcript_110	L0F63_004962	8.825	8.563	8.639	8.739	8.731	8.941
gnl|WGS:JAKSZP|L0F63_004963-T1_mrna	L0F63_004963	76.076	75.739	77.671	76.075	74.46	73.655
unassigned_transcript_111	L0F63_004977	9.452	9.33	9.311	9.288	9.421	9.46
gnl|WGS:JAKSZP|L0F63_004978-T1_mrna	L0F63_004978	526.673	525.489	529.59	526.096	523.104	519.542
unassigned_transcript_112	L0F63_004985	8.899	8.691	8.807	8.856	8.874	9.059
gnl|WGS:JAKSZP|L0F63_005001-T1_mrna	L0F63_005001	1757.668	1756.478	1760.583	1757.096	1754.099	1750.527
gnl|WGS:JAKSZP|L0F63_005006-T1_mrna	L0F63_005006	1144.668	1143.478	1147.583	1144.096	1141.099	1137.527
gnl|WGS:JAKSZP|L0F63_005039-T1_mrna	L0F63_005039	218.82	217.783	221.573	218.335	215.602	212.798
unassigned_transcript_113	L0F63_005047	8.222	7.716	8.055	8.108	7.949	8.389
gnl|WGS:JAKSZP|L0F63_005048-T1_mrna	L0F63_005048	37.297	37.139	38.232	37.165	36.791	36.66
unassigned_transcript_114	L0F63_005079	9.68	9.592	9.534	9.51	9.63	9.655
gnl|WGS:JAKSZP|L0F63_005080-T1_mrna	L0F63_005080	2807.668	2806.478	2810.583	2807.096	2804.099	2800.527
gnl|WGS:JAKSZP|L0F63_005096-T1_mrna	L0F63_005096	497.675	496.491	500.591	497.102	494.107	490.55
gnl|WGS:JAKSZP|L0F63_005097-T1_mrna	L0F63_005097	37.897	37.75	38.861	37.784	37.379	37.234
gnl|WGS:JAKSZP|L0F63_005121-T1_mrna	L0F63_005121	107.446	106.92	109.522	107.393	105.336	104.036
gnl|WGS:JAKSZP|L0F63_005122-T1_mrna	L0F63_005122	575.67	574.485	578.589	575.096	572.103	568.53
gnl|WGS:JAKSZP|L0F63_005143-T1_mrna	L0F63_005143	80.011	79.651	81.684	80.03	78.311	77.441
gnl|WGS:JAKSZP|L0F63_005144-T1_mrna	L0F63_005144	851.668	850.478	854.583	851.096	848.099	844.527
unassigned_transcript_115	L0F63_005176	9.298	9.176	9.18	9.182	9.312	9.35
gnl|WGS:JAKSZP|L0F63_005183-T1_mrna	L0F63_005183	1079.668	1078.478	1082.583	1079.096	1076.099	1072.527
gnl|WGS:JAKSZP|L0F63_005184-T1_mrna	L0F63_005184	514.674	513.491	517.59	514.099	511.104	507.544
unassigned_transcript_116	L0F63_005207	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_005212-T1_mrna	L0F63_005212	755.669	754.478	758.583	755.096	752.099	748.527
unassigned_transcript_117	L0F63_005256	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_005261-T1_mrna	L0F63_005261	1145.668	1144.478	1148.583	1145.096	1142.099	1138.527
gnl|WGS:JAKSZP|L0F63_005270-T1_mrna	L0F63_005270	1823.668	1822.478	1826.583	1823.096	1820.099	1816.527
gnl|WGS:JAKSZP|L0F63_005272-T1_mrna	L0F63_005272	38.501	38.373	39.499	38.411	37.974	37.816
gnl|WGS:JAKSZP|L0F63_005273-T1_mrna	L0F63_005273	512.674	511.491	515.59	512.101	509.104	505.544
gnl|WGS:JAKSZP|L0F63_005297-T1_mrna	L0F63_005297	3779.668	3778.478	3782.583	3779.096	3776.099	3772.527
unassigned_transcript_118	L0F63_005314	8.088	7.532	8.017	7.914	7.774	8.278
gnl|WGS:JAKSZP|L0F63_005322-T1_mrna	L0F63_005322	656.669	655.478	659.585	656.096	653.101	649.528
gnl|WGS:JAKSZP|L0F63_005340-T1_mrna	L0F63_005340	478.675	477.492	481.591	478.104	475.111	471.562
unassigned_transcript_119	L0F63_005345	11.122	10.764	11.042	11.033	11.113	11.321
unassigned_transcript_120	L0F63_005346	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_005371-T1_mrna	L0F63_005371	1148.668	1147.478	1151.583	1148.096	1145.099	1141.527
gnl|WGS:JAKSZP|L0F63_005372-T1_mrna	L0F63_005372	740.669	739.478	743.585	740.096	737.099	733.527
gnl|WGS:JAKSZP|L0F63_005373-T1_mrna	L0F63_005373	3383.668	3382.478	3386.583	3383.096	3380.099	3376.527
gnl|WGS:JAKSZP|L0F63_005374-T1_mrna	L0F63_005374	2216.668	2215.478	2219.583	2216.096	2213.099	2209.527
gnl|WGS:JAKSZP|L0F63_005375-T1_mrna	L0F63_005375	273.07	271.922	275.931	272.547	269.631	266.494
gnl|WGS:JAKSZP|L0F63_005376-T1_mrna	L0F63_005376	243.402	242.286	246.2	242.866	240.045	237.063
gnl|WGS:JAKSZP|L0F63_005377-T1_mrna	L0F63_005377	587.67	586.485	590.589	587.096	584.103	580.529
gnl|WGS:JAKSZP|L0F63_005387-T1_mrna	L0F63_005387	1890.668	1889.478	1893.583	1890.096	1887.099	1883.527
unassigned_transcript_121	L0F63_005390	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_005477-T1_mrna	L0F63_005477	2096.668	2095.478	2099.583	2096.096	2093.099	2089.527
gnl|WGS:JAKSZP|L0F63_005493-T1_mrna	L0F63_005493	1295.668	1294.478	1298.583	1295.096	1292.099	1288.527
gnl|WGS:JAKSZP|L0F63_005501-T1_mrna	L0F63_005501	360.726	359.56	363.639	360.18	357.189	353.761
unassigned_transcript_122	L0F63_005507	7.395	7.209	7.73	7.399	7.274	7.788
unassigned_transcript_123	L0F63_005508	8.425	8.064	8.197	8.416	8.327	8.578
unassigned_transcript_124	L0F63_005509	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_125	L0F63_005563	8.425	8.064	8.197	8.416	8.327	8.578
unassigned_transcript_126	L0F63_005570	8.997	8.84	8.942	8.973	9.032	9.158
gnl|WGS:JAKSZP|L0F63_005585-T1_mrna	L0F63_005585	2141.668	2140.478	2144.583	2141.096	2138.099	2134.527
unassigned_transcript_127	L0F63_005586	8.313	7.904	8.117	8.291	8.147	8.492
gnl|WGS:JAKSZP|L0F63_005591-T1_mrna	L0F63_005591	1067.668	1066.478	1070.583	1067.096	1064.099	1060.527
gnl|WGS:JAKSZP|L0F63_005592-T1_mrna	L0F63_005592	28.713	28.542	29.343	28.539	28.486	28.524
gnl|WGS:JAKSZP|L0F63_005597-T1_mrna	L0F63_005597	1787.668	1786.478	1790.583	1787.096	1784.099	1780.527
gnl|WGS:JAKSZP|L0F63_005601-T1_mrna	L0F63_005601	722.669	721.478	725.585	722.096	719.099	715.527
unassigned_transcript_128	L0F63_005624	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_129	L0F63_005651	8.313	7.904	8.117	8.291	8.147	8.492
unassigned_transcript_130	L0F63_005663	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_005669-T1_mrna	L0F63_005669	1355.668	1354.478	1358.583	1355.096	1352.099	1348.527
gnl|WGS:JAKSZP|L0F63_005726-T1_mrna	L0F63_005726	776.669	775.478	779.583	776.096	773.099	769.527
gnl|WGS:JAKSZP|L0F63_005732-T1_mrna	L0F63_005732	492.675	491.491	495.591	492.102	489.107	485.552
gnl|WGS:JAKSZP|L0F63_005736-T1_mrna	L0F63_005736	617.669	616.48	620.589	617.096	614.103	610.528
unassigned_transcript_131	L0F63_005741	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_005747-T1_mrna	L0F63_005747	2850.668	2849.478	2853.583	2850.096	2847.099	2843.527
gnl|WGS:JAKSZP|L0F63_005806-T1_mrna	L0F63_005806	2756.668	2755.478	2759.583	2756.096	2753.099	2749.527
unassigned_transcript_132	L0F63_005818	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_005845-T1_mrna	L0F63_005845	807.669	806.478	810.583	807.096	804.099	800.527
gnl|WGS:JAKSZP|L0F63_005864-T1_mrna	L0F63_005864	2798.668	2797.478	2801.583	2798.096	2795.099	2791.527
gnl|WGS:JAKSZP|L0F63_005872-T1_mrna	L0F63_005872	842.668	841.478	845.583	842.096	839.099	835.527
gnl|WGS:JAKSZP|L0F63_005891-T1_mrna	L0F63_005891	92.157	91.769	94.027	92.187	90.286	89.208
gnl|WGS:JAKSZP|L0F63_005922-T1_mrna	L0F63_005922	497.675	496.491	500.591	497.102	494.107	490.55
gnl|WGS:JAKSZP|L0F63_005923-T1_mrna	L0F63_005923	270.096	268.95	272.948	269.572	266.661	263.532
gnl|WGS:JAKSZP|L0F63_005931-T1_mrna	L0F63_005931	2132.668	2131.478	2135.583	2132.096	2129.099	2125.527
gnl|WGS:JAKSZP|L0F63_005946-T1_mrna	L0F63_005946	159.166	158.295	161.697	158.836	156.365	154.266
gnl|WGS:JAKSZP|L0F63_005950-T1_mrna	L0F63_005950	491.675	490.491	494.591	491.102	488.107	484.553
gnl|WGS:JAKSZP|L0F63_005954-T1_mrna	L0F63_005954	2222.668	2221.478	2225.583	2222.096	2219.099	2215.527
unassigned_transcript_133	L0F63_006059	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_006064-T1_mrna	L0F63_006064	686.669	685.478	689.585	686.096	683.099	679.527
gnl|WGS:JAKSZP|L0F63_006080-T1_mrna	L0F63_006080	1403.668	1402.478	1406.583	1403.096	1400.099	1396.527
gnl|WGS:JAKSZP|L0F63_006104-T1_mrna	L0F63_006104	999.668	998.478	1002.583	999.096	996.099	992.527
gnl|WGS:JAKSZP|L0F63_006114-T1_mrna	L0F63_006114	2186.668	2185.478	2189.583	2186.096	2183.099	2179.527
gnl|WGS:JAKSZP|L0F63_006125-T1_mrna	L0F63_006125	304.88	303.705	307.756	304.35	301.391	298.133
gnl|WGS:JAKSZP|L0F63_006144-T1_mrna	L0F63_006144	60.166	59.959	61.531	60.164	58.953	58.407
gnl|WGS:JAKSZP|L0F63_006145-T1_mrna	L0F63_006145	255.248	254.122	258.067	254.702	251.848	248.789
gnl|WGS:JAKSZP|L0F63_006155-T1_mrna	L0F63_006155	324.801	323.637	327.693	324.27	321.3	317.963
gnl|WGS:JAKSZP|L0F63_006167-T1_mrna	L0F63_006167	1310.668	1309.478	1313.583	1310.096	1307.099	1303.527
gnl|WGS:JAKSZP|L0F63_006209-T1_mrna	L0F63_006209	764.669	763.478	767.583	764.096	761.099	757.527
gnl|WGS:JAKSZP|L0F63_006236-T1_mrna	L0F63_006236	1505.668	1504.478	1508.583	1505.096	1502.099	1498.527
gnl|WGS:JAKSZP|L0F63_006254-T1_mrna	L0F63_006254	607.669	606.484	610.589	607.096	604.103	600.529
gnl|WGS:JAKSZP|L0F63_006270-T1_mrna	L0F63_006270	2231.668	2230.478	2234.583	2231.096	2228.099	2224.527
gnl|WGS:JAKSZP|L0F63_006277-T1_mrna	L0F63_006277	1226.668	1225.478	1229.583	1226.096	1223.099	1219.527
unassigned_transcript_134	L0F63_006283	8.425	8.064	8.197	8.416	8.327	8.578
unassigned_transcript_135	L0F63_006304	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_006319-T1_mrna	L0F63_006319	287.967	286.804	290.834	287.446	284.502	281.307
unassigned_transcript_136	L0F63_006333	8.222	7.716	8.055	8.108	7.949	8.389
gnl|WGS:JAKSZP|L0F63_006342-T1_mrna	L0F63_006342	1274.668	1273.478	1277.583	1274.096	1271.099	1267.527
gnl|WGS:JAKSZP|L0F63_006354-T1_mrna	L0F63_006354	883.668	882.478	886.583	883.096	880.099	876.527
unassigned_transcript_137	L0F63_006443	8.825	8.563	8.639	8.739	8.731	8.941
gnl|WGS:JAKSZP|L0F63_006462-T1_mrna	L0F63_006462	743.669	742.478	746.585	743.096	740.099	736.527
unassigned_transcript_138	L0F63_006480	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_006481-T1_mrna	L0F63_006481	88.042	87.672	89.848	88.096	86.22	85.183
gnl|WGS:JAKSZP|L0F63_006486-T1_mrna	L0F63_006486	46.822	46.724	48.044	46.851	46.045	45.735
gnl|WGS:JAKSZP|L0F63_006493-T1_mrna	L0F63_006493	632.669	631.48	635.586	632.096	629.102	625.528
gnl|WGS:JAKSZP|L0F63_006498-T1_mrna	L0F63_006498	2987.668	2986.478	2990.583	2987.096	2984.099	2980.527
unassigned_transcript_139	L0F63_006501	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_006526-T1_mrna	L0F63_006526	866.668	865.478	869.583	866.096	863.099	859.527
unassigned_transcript_140	L0F63_006535	8.313	7.904	8.117	8.291	8.147	8.492
gnl|WGS:JAKSZP|L0F63_006542-T1_mrna	L0F63_006542	430.681	429.505	433.604	430.111	427.126	423.597
unassigned_transcript_141	L0F63_006564	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_006566-T1_mrna	L0F63_006566	223.724	222.657	226.473	223.226	220.473	217.642
gnl|WGS:JAKSZP|L0F63_006593-T1_mrna	L0F63_006593	1733.668	1732.478	1736.583	1733.096	1730.099	1726.527
gnl|WGS:JAKSZP|L0F63_006594-T1_mrna	L0F63_006594	83.989	83.637	85.736	84.034	82.239	81.283
gnl|WGS:JAKSZP|L0F63_006597-T1_mrna	L0F63_006597	2051.668	2050.478	2054.583	2051.096	2048.099	2044.527
unassigned_transcript_142	L0F63_006598	8.899	8.691	8.807	8.856	8.874	9.059
unassigned_transcript_143	L0F63_006609	8.425	8.064	8.197	8.416	8.327	8.578
unassigned_transcript_144	L0F63_006611	8.313	7.904	8.117	8.291	8.147	8.492
gnl|WGS:JAKSZP|L0F63_006619-T1_mrna	L0F63_006619	6317.668	6316.478	6320.583	6317.096	6314.099	6310.527
unassigned_transcript_145	L0F63_006625	8.313	7.904	8.117	8.291	8.147	8.492
gnl|WGS:JAKSZP|L0F63_006649-T1_mrna	L0F63_006649	1253.668	1252.478	1256.583	1253.096	1250.099	1246.527
gnl|WGS:JAKSZP|L0F63_006659-T1_mrna	L0F63_006659	2567.668	2566.478	2570.583	2567.096	2564.099	2560.527
gnl|WGS:JAKSZP|L0F63_006665-T1_mrna	L0F63_006665	2417.668	2416.478	2420.583	2417.096	2414.099	2410.527
unassigned_transcript_146	L0F63_006669	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_006674-T1_mrna	L0F63_006674	666.669	665.478	669.585	666.096	663.101	659.528
gnl|WGS:JAKSZP|L0F63_006688-T1_mrna	L0F63_006688	2786.668	2785.478	2789.583	2786.096	2783.099	2779.527
unassigned_transcript_147	L0F63_006696	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_148	L0F63_006715	8.899	8.691	8.807	8.856	8.874	9.059
unassigned_transcript_149	L0F63_006730	8.997	8.84	8.942	8.973	9.032	9.158
unassigned_transcript_150	L0F63_006743	8.997	8.84	8.942	8.973	9.032	9.158
gnl|WGS:JAKSZP|L0F63_006749-T1_mrna	L0F63_006749	463.677	462.495	466.597	463.106	460.114	456.569
gnl|WGS:JAKSZP|L0F63_006841-T1_mrna	L0F63_006841	373.715	372.549	376.632	373.162	370.166	366.712
unassigned_transcript_151	L0F63_006848	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_006852-T1_mrna	L0F63_006852	536.673	535.489	539.59	536.096	533.104	529.537
gnl|WGS:JAKSZP|L0F63_006876-T1_mrna	L0F63_006876	463.677	462.495	466.597	463.106	460.114	456.569
gnl|WGS:JAKSZP|L0F63_006891-T1_mrna	L0F63_006891	240.437	239.337	243.233	239.913	237.104	234.139
gnl|WGS:JAKSZP|L0F63_006900-T1_mrna	L0F63_006900	2231.668	2230.478	2234.583	2231.096	2228.099	2224.527
gnl|WGS:JAKSZP|L0F63_006905-T1_mrna	L0F63_006905	959.668	958.478	962.583	959.096	956.099	952.527
unassigned_transcript_152	L0F63_006906	8.724	8.409	8.455	8.617	8.6	8.803
gnl|WGS:JAKSZP|L0F63_006920-T1_mrna	L0F63_006920	118.873	118.265	121.061	118.732	116.569	115.088
gnl|WGS:JAKSZP|L0F63_006946-T1_mrna	L0F63_006946	623.669	622.48	626.588	623.096	620.103	616.528
unassigned_transcript_153	L0F63_006953	8.222	7.716	8.055	8.108	7.949	8.389
